localhost:9200/tests_lo_ngram_default/doc, norm: 2, 4-ngram = true, DFS=true
bubblesort$0_orig$BubbleSort$main.java,6
bubblesort$1_artifice$BubbleSort$main.java,7
bubblesort$test_0_orig_no_krakatau$BubbleSort$main.java,5
bubblesort$test_0_orig_no_procyon$BubbleSort$main.java,6
bubblesort$test_0_orig_pg_krakatau$BubbleSort$main.java,5
bubblesort$test_0_orig_pg_procyon$BubbleSort$main.java,6
bubblesort$test_1_artifice_no_krakatau$BubbleSort$main.java,5
bubblesort$test_1_artifice_no_procyon$BubbleSort$main.java,6
bubblesort$test_1_artifice_pg_krakatau$BubbleSort$main.java,5
bubblesort$test_1_artifice_pg_procyon$BubbleSort$main.java,6
guessword$0_orig$GuessWord$main.java,10
guessword$0_orig$GuessWord$ReadString.java,3
guessword$0_orig$GuessWord$ReadWordsFromFile.java,8
guessword$1_artifice$GuessWord$m04.java,6
guessword$1_artifice$GuessWord$m14.java,2
guessword$1_artifice$GuessWord$main.java,10
guessword$test_0_orig_no_krakatau$GuessWord$main.java,7
guessword$test_0_orig_no_krakatau$GuessWord$ReadString.java,4
guessword$test_0_orig_no_krakatau$GuessWord$ReadWordsFromFile.java,4
guessword$test_0_orig_no_procyon$GuessWord$main.java,10
guessword$test_0_orig_no_procyon$GuessWord$ReadString.java,5
guessword$test_0_orig_no_procyon$GuessWord$ReadWordsFromFile.java,7
guessword$test_0_orig_pg_krakatau$GuessWord$a.java,4
guessword$test_0_orig_pg_krakatau$GuessWord$main.java,7
guessword$test_0_orig_pg_procyon$GuessWord$a.java,4
guessword$test_0_orig_pg_procyon$GuessWord$main.java,10
guessword$test_1_artifice_no_krakatau$GuessWord$m04.java,4
guessword$test_1_artifice_no_krakatau$GuessWord$m14.java,4
guessword$test_1_artifice_no_krakatau$GuessWord$main.java,7
guessword$test_1_artifice_no_procyon$GuessWord$m04.java,7
guessword$test_1_artifice_no_procyon$GuessWord$m14.java,4
guessword$test_1_artifice_no_procyon$GuessWord$main.java,10
guessword$test_1_artifice_pg_krakatau$GuessWord$a.java,4
guessword$test_1_artifice_pg_krakatau$GuessWord$main.java,7
guessword$test_1_artifice_pg_procyon$GuessWord$a.java,4
guessword$test_1_artifice_pg_procyon$GuessWord$main.java,10
hanoi$0_orig$Main$main.java,4
hanoi$0_orig$Main$PrintStacks.java,10
hanoi$0_orig$Main$Solve2DiscsTOH.java,3
hanoi$0_orig$Main$SolveTOH.java,10
hanoi$1_artifice$Main$m00.java,5
hanoi$1_artifice$Main$m10.java,10
hanoi$1_artifice$Main$m20.java,9
hanoi$1_artifice$Main$main.java,5
hanoi$test_0_orig_no_krakatau$Main$main.java,5
hanoi$test_0_orig_no_krakatau$Main$PrintStacks.java,4
hanoi$test_0_orig_no_krakatau$Main$Solve2DiscsTOH.java,5
hanoi$test_0_orig_no_krakatau$Main$SolveTOH.java,10
hanoi$test_0_orig_no_procyon$Main$main.java,6
